source,session_id,session_date,line_no,order,kind,text
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,12,2,user_query_tag,"what is this stupid error i have"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,21,3,user_query_tag,"@/Users/captainchris20/.cursor/projects/Users-captainchris20-Desktop-My-Coding-Portfolio-7th-Project-Coach-Connect-Mobile-App/terminals/11.txt:7-28"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,24,4,user_query_tag,"Why am I so confused with the organization from my full structure? I still like that you did it based off the features and what's important, but I'm still a little bit confused. Where the fuck is the Trainer home page and shit? I'm kinda confused here. Are there certain files that are even important here? I don't get it. I don't know what I'm looking at here, okay? I'm not sure."
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,30,5,user_query_tag,"is there anyway u can rename the files better dawg so im not confused not just for trainers but like in general"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,42,6,user_query_tag,"u made them more confusing wtf"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,48,7,user_query_tag,"here make an md file of the src structure and architecture and say what each file is for and how i can change the names to be easier to understand"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,54,8,user_query_tag,"are all 300+ files mentioned in the md file or not"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,58,9,user_query_tag,"ok well add all 416 thats what i was asking"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,68,10,user_query_tag,"why the fuck did u add a rename thing on it i never told u to do that i just told u to list the files and an expainaiton of what each file si for"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,73,11,user_query_tag,"can u pls use text bubbles for ai responses that r better pls i dotn like these"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,82,12,user_query_tag,"no dont make the resonses bubbles im saying like the loading bubbles like searching web foe examole"
Desktop,a560aff3-4487-498f-9334-4f19c84b6fc0,2026-06-14T00:25:35.005656,87,13,user_query_tag,"# CoachConnect File Renames - BEFORE / AFTER ## DELETE THESE (junk) ``` .DS_Store (all instances) src/navigation/.AppNavigationContext.js.swp ``` --- ## AI FOLDER ### deepseekService → aiCoachServerService ``` BEFORE: src/ai/chat-api/deepseekService.js AFTER: src/ai/chat-api/aiCoachServerService.js ``` ### webSearchRouting → detectWebSearchRequest ``` BEFORE: src/ai/chat-api/webSearchRouting.js AFTER: src/ai/chat-api/detectWebSearchRequest.js ``` ### coachPersonalDataRouting → gatherCoachContextFromUser ``` BEFORE: src/ai/context/coachPersonalDataRouting.js AFTER: src/ai/context/gatherCoachContextFromUser.js ``` ### coachWeeklyDataClient → gatherCoachWeeklyStats ``` BEFORE: src/ai/context/coachWeeklyDataClient.js AFTER: src/ai/context/gatherCoachWeeklyStats.js ``` ### contextAggregation → CoachContextProvider ``` BEFORE: src/ai/context/contextAggregation.js AFTER: src/ai/context/CoachContextProvider.js ``` ### macroRecalibration → recalculateMacrosFromCoach ``` BEFORE: src/ai/macro-recalibration/macroRecalibration.js AFTER: src/ai/macro-recalibration/recalculateMacrosFromCoach.js ``` ### coachDeleteLogRouting → parseDeleteLogRequest ``` BEFORE: src/ai/tools/coachDeleteLogRouting.js AFTER: src/ai/tools/parseDeleteLogRequest.js ``` ### coachToolProposalGuards → validateCoachToolProposal ``` BEFORE: src/ai/tools/coachToolProposalGuards.js AFTER: src/ai/tools/validateCoachToolProposal.js ``` ### coachToolUx → classifyCoachToolIntent ``` BEFORE: src/ai/tools/coachToolUx.js AFTER: src/ai/tools/classifyCoachToolIntent.js ``` ### inferCoachToolCallClient → parseUserMessageForTools ``` BEFORE: src/ai/tools/inferCoachToolCallClient.js AFTER: src/ai/tools/parseUserMessageForTools.js ``` ### normalizeToolParams → cleanupToolParams ``` BEFORE: src/ai/tools/normalizeToolParams.js AFTER: src/ai/tools/cleanupToolParams.js ``` ### toolExecutor → executeCoachTool ``` BEFORE: src/ai/tools/toolExecutor.js AFTER: src/ai/tools/executeCoachTool.js ``` ### trainerMessaging → sendTrainerNotification ``` BEFORE: src/ai/trainer-messaging/trainerMessaging.js AFTER: src/ai/trainer-messaging/sendTrainerNotification.js ``` ### imageService → imageStorageService ``` BEFORE: src/ai/vision/imageService.js AFTER: src/ai/vision/imageStorageService.js ``` --- ## AICHAT FOLDER ### AICoachTestSuite → AICoachTestUI ``` BEFORE: src/aiChat/AICoachTestSuite.jsx AFTER: src/aiChat/AICoachTestUI.jsx ``` ### aiCoachUiTokens → aiCoachTheme ``` BEFORE: src/aiChat/aiCoachUiTokens.js AFTER: src/aiChat/aiCoachTheme.js ``` ### CoachFormattedReply → CoachWebSourcesFormatter ``` BEFORE: src/aiChat/chat-thread/CoachFormattedReply.jsx AFTER: src/aiChat/chat-thread/CoachWebSourcesFormatter.jsx ``` ### coachAttachmentPickers → pickAttachmentType ``` BEFORE: src/aiChat/chat-thread/coachAttachmentPickers.js AFTER: src/aiChat/chat-thread/pickAttachmentType.js ``` ### coachCategoryPrompts → coachQuickPrompts ``` BEFORE: src/aiChat/chat-thread/coachCategoryPrompts.js AFTER: src/aiChat/chat-thread/coachQuickPrompts.js ``` ### coachClipboard → coachClipboardHelpers ``` BEFORE: src/aiChat/chat-thread/coachClipboard.js AFTER: src/aiChat/chat-thread/coachClipboardHelpers.js ``` ### coachMarkdownStyles → coachMessageStyles ``` BEFORE: src/aiChat/chat-thread/coachMarkdownStyles.js AFTER: src/aiChat/chat-thread/coachMessageStyles.js ``` ### coachSourcePreview → renderSourcePreview ``` BEFORE: src/aiChat/chat-thread/coachSourcePreview.js AFTER: src/aiChat/chat-thread/renderSourcePreview.js ``` ### showCoachAttachMenu → openAttachmentMenu ``` BEFORE: src/aiChat/chat-thread/showCoachAttachMenu.js AFTER: src/aiChat/chat-thread/openAttachmentMenu.js ``` ### aiChatPersistence → saveCoachMessagesToFirestore ``` BEFORE: src/aiChat/persistence/aiChatPersistence.js AFTER: src/aiChat/persistence/saveCoachMessagesToFirestore.js ``` ### coachConversationDebug → debugCoachConversation ``` BEFORE: src/aiChat/persistence/coachConversationDebug.js AFTER: src/aiChat/persistence/debugCoachConversation.js ``` ### toolModalShared → toolModalHelpers ``` BEFORE: src/aiChat/tool-modals/toolModalShared.js AFTER: src/aiChat/tool-modals/toolModalHelpers.js ``` ### TrainerCoachClientBar → TrainerCoachClientSelector ``` BEFORE: src/aiChat/trainer-coach-mode/TrainerCoachClientBar.jsx AFTER: src/aiChat/trainer-coach-mode/TrainerCoachClientSelector.jsx ``` ### VoiceAIHomeScreen → VoiceCoachHomeScreen ``` BEFORE: src/aiChat/voice/VoiceAIHomeScreen.jsx AFTER: src/aiChat/voice/VoiceCoachHomeScreen.jsx ``` ### useCoachSpeech → useVoiceToCoach ``` BEFORE: src/aiChat/voice/useCoachSpeech.js AFTER: src/aiChat/voice/useVoiceToCoach.js ``` --- ## AUTH FOLDER ### onboardingCompleteClient → finishOnboardingAsClient ``` BEFORE: src/auth/onboardingCompleteClient.js AFTER: src/auth/finishOnboardingAsClient.js ``` ### onboardingRole → chooseClientOrTrainer ``` BEFORE: src/auth/onboardingRole.js AFTER: src/auth/chooseClientOrTrainer.js ``` ### requestPasswordReset → sendPasswordResetEmail ``` BEFORE: src/auth/services/requestPasswordReset.js AFTER: src/auth/services/sendPasswordResetEmail.js ``` ### trainerCodeValidation → validateTrainerInviteCode ``` BEFORE: src/auth/trainerCodeValidation.js AFTER: src/auth/validateTrainerInviteCode.js ``` --- ## APP FOLDER ### authGateLogic → authGateHelpers ``` BEFORE: src/app/authGateLogic.js AFTER: src/app/authGateHelpers.js ``` ### config → firebaseConfig ``` BEFORE: src/app/config.js AFTER: src/app/firebaseConfig.js ``` --- ## CLIENT / HOME (CRITICAL - Trainer Home equivalent) ### clientHomeComponents → ClientHomeScreen ``` BEFORE: src/client/home/clientHomeComponents.jsx AFTER: src/client/home/ClientHomeScreen.jsx ``` ### clientAppStyles → ClientHomeScreen.styles ``` BEFORE: src/client/home/clientAppStyles.js AFTER: src/client/home/ClientHomeScreen.styles.js ``` ### useClientHomeBootstrap → useLoadClientHomeData ``` BEFORE: src/client/home/useClientHomeBootstrap.js AFTER: src/client/home/useLoadClientHomeData.js ``` ### useClientHomeDailyMetrics → useClientHomeDailyStats ``` BEFORE: src/client/home/useClientHomeDailyMetrics.js AFTER: src/client/home/useClientHomeDailyStats.js ``` --- ## CLIENT / DASHBOARD ### MyDashboardScreen → ClientStatsScreen ``` BEFORE: src/client/dashboard/MyDashboardScreen.jsx AFTER: src/client/dashboard/ClientStatsScreen.jsx ``` ### DashboardHeroCard → StatsHeroCard ``` BEFORE: src/client/dashboard/DashboardHeroCard.jsx AFTER: src/client/dashboard/StatsHeroCard.jsx ``` ### PremiumStatsSection → StatCardsGrid ``` BEFORE: src/client/dashboard/PremiumStatsSection.jsx AFTER: src/client/dashboard/StatCardsGrid.jsx ``` ### PremiumTrainerCard → TrainerCardOnStats ``` BEFORE: src/client/dashboard/PremiumTrainerCard.jsx AFTER: src/client/dashboard/TrainerCardOnStats.jsx ``` ### ReviewSubmitSheet → ConfirmMetricSheet ``` BEFORE: src/client/dashboard/ReviewSubmitSheet.js AFTER: src/client/dashboard/ConfirmMetricSheet.jsx ``` ### coachingBillingLabel → showBillingStatus ``` BEFORE: src/client/dashboard/coachingBillingLabel.js AFTER: src/client/dashboard/showBillingStatus.js ``` --- ## CLIENT / FILES ### NotesFromTrainerSection → TrainerNotesSection ``` BEFORE: src/client/files/NotesFromTrainerSection.jsx AFTER: src/client/files/TrainerNotesSection.jsx ``` --- ## CLIENT / MARKETPLACE ### FilterModal → TrainerFilterModal ``` BEFORE: src/client/marketplace/FilterModal.js AFTER: src/client/marketplace/TrainerFilterModal.jsx ``` ### MarketplaceGlass → MarketplaceCard ``` BEFORE: src/client/marketplace/MarketplaceGlass.jsx AFTER: src/client/marketplace/MarketplaceCard.jsx ``` ### MarketplaceTrainerProfileSheet → TrainerProfileSheet ``` BEFORE: src/client/marketplace/MarketplaceTrainerProfileSheet.jsx AFTER: src/client/marketplace/TrainerProfileSheet.jsx ``` ### MarketplaceUI → MarketplaceUIComponents ``` BEFORE: src/client/marketplace/MarketplaceUI.jsx AFTER: src/client/marketplace/MarketplaceUIComponents.jsx ``` ### TrainerRequestConfirmModal → ConfirmTrainerRequestModal ``` BEFORE: src/client/marketplace/TrainerRequestConfirmModal.jsx AFTER: src/client/marketplace/ConfirmTrainerRequestModal.jsx ``` ### marketplaceFilters → filterTrainerOptions ``` BEFORE: src/client/marketplace/marketplaceFilters.js AFTER: src/client/marketplace/filterTrainerOptions.js ``` --- ## CLIENT / NAVIGATION ### clientOverlayScreens → ClientStackScreens ``` BEFORE: src/client/navigation/clientOverlayScreens.jsx AFTER: src/client/navigation/ClientStackScreens.jsx ``` --- ## NAVIGATION FOLDER ### bottomNavMetrics → trackBottomNavMetrics ``` BEFORE: src/navigation/bottomNavMetrics.js AFTER: src/navigation/trackBottomNavMetrics.js ``` ### linking → deepLinkRoutes ``` BEFORE: src/navigation/linking.js AFTER: src/navigation/deepLinkRoutes.js ``` ### routes → routeNames ``` BEFORE: src/navigation/routes.js AFTER: src/navigation/routeNames.js ``` ### shellNavigate → navigateFromAnywhere ``` BEFORE: src/navigation/shellNavigate.js AFTER: src/navigation/navigateFromAnywhere.js ``` --- ## NUTRITION / BARCODE ### barcodeDisplay → renderScannedBarcode ``` BEFORE: src/nutrition/barcode/barcodeDisplay.js AFTER: src/nutrition/barcode/renderScannedBarcode.js ``` --- ## NUTRITION / DAILY-LOG ### nutritionService → logFoodToFirestore ``` BEFORE: src/nutrition/daily-log/nutritionService.js AFTER: src/nutrition/daily-log/logFoodToFirestore.js ``` --- ## NUTRITION / FOOD-DETAILS ### foodBrandDisplay → formatFoodBrand ``` BEFORE: src/nutrition/food-details/foodBrandDisplay.js AFTER: src/nutrition/food-details/formatFoodBrand.js ``` ### nutritionFactsModel → parseNutritionLabel ``` BEFORE: src/nutrition/food-details/nutritionFactsModel.js AFTER: src/nutrition/food-details/parseNutritionLabel.js ``` ### nutritionNormalization → normalizeNutritionData ``` BEFORE: src/nutrition/food-details/nutritionNormalization.js AFTER: src/nutrition/food-details/normalizeNutritionData.js ``` ### servingMath → calculateServingSize ``` BEFORE: src/nutrition/food-details/servingMath.js AFTER: src/nutrition/food-details/calculateServingSize.js ``` --- ## NUTRITION / FOOD-SEARCH ### FoodConfirmSheet → ConfirmFoodSelectionSheet ``` BEFORE: src/nutrition/food-search/FoodConfirmSheet.jsx AFTER: src/nutrition/food-search/ConfirmFoodSelectionSheet.jsx ``` ### FoodSearchAccuracyHeroCard → SearchQualityCard ``` BEFORE: src/nutrition/food-search/FoodSearchAccuracyHeroCard.jsx AFTER: src/nutrition/food-search/SearchQualityCard.jsx ``` ### casualMenuSearch → searchCasualRestaurants ``` BEFORE: src/nutrition/food-search/casualMenuSearch.js AFTER: src/nutrition/food-search/searchCasualRestaurants.js ``` ### foodNormalize → normalizeFoodQuery ``` BEFORE: src/nutrition/food-search/foodNormalize.js AFTER: src/nutrition/food-search/normalizeFoodQuery.js ``` ### foodSearchQueryMatch → rankFoodSearchResults ``` BEFORE: src/nutrition/food-search/foodSearchQueryMatch.js AFTER: src/nutrition/food-search/rankFoodSearchResults.js ``` ### foodSearchTitle → formatFoodSearchTitle ``` BEFORE: src/nutrition/food-search/foodSearchTitle.js AFTER: src/nutrition/food-search/formatFoodSearchTitle.js ``` ### restaurantSerperQuality → validateRestaurantResult ``` BEFORE: src/nutrition/food-search/restaurantSerperQuality.js AFTER: src/nutrition/food-search/validateRestaurantResult.js ``` --- ## SHARED / API ### apiAuthHeaders → getAuthHeaders ``` BEFORE: src/shared/api/apiAuthHeaders.js AFTER: src/shared/api/getAuthHeaders.js ``` ### dashboardNotificationApi → notifyDashboardMetrics ``` BEFORE: src/shared/api/dashboardNotificationApi.js AFTER: src/shared/api/notifyDashboardMetrics.js ``` ### logger → logErrorToServer ``` BEFORE: src/shared/api/logger.js AFTER: src/shared/api/logErrorToServer.js ``` ### monitoring → monitorAppHealth ``` BEFORE: src/shared/api/monitoring.js AFTER: src/shared/api/monitorAppHealth.js ``` ### onboardingSync → syncOnboardingToServer ``` BEFORE: src/shared/api/onboardingSync.js AFTER: src/shared/api/syncOnboardingToServer.js ``` ### pushNotifyApi → sendPushNotification ``` BEFORE: src/shared/api/pushNotifyApi.js AFTER: src/shared/api/sendPushNotification.js ``` ### trainerClientApi → manageTrainerClients ``` BEFORE: src/shared/api/trainerClientApi.js AFTER: src/shared/api/manageTrainerClients.js ``` ### userProfileApi → updateUserProfile ``` BEFORE: src/shared/api/userProfileApi.js AFTER: src/shared/api/updateUserProfile.js ``` --- ## SHARED / COMPONENTS / ICONS ### GradientGeminiNavIcon → GradientCoachNavIcon ``` BEFORE: src/shared/components/icons/GradientGeminiNavIcon.jsx AFTER: src/shared/components/icons/GradientCoachNavIcon.jsx ``` --- ## SHARED / COMPONENTS / NOTES-FILES ### FilesNotesSectionPremium → FilesNotesSection ``` BEFORE: src/shared/components/notes-files/FilesNotesSectionPremium.jsx AFTER: src/shared/components/notes-files/FilesNotesSection.jsx ``` --- ## SHARED / COMPONENTS / ONBOARDING ### onboardingAiDeps → onboardingAiDependencies ``` BEFORE: src/shared/components/onboarding/onboardingAiDeps.jsx AFTER: src/shared/components/onboarding/onboardingAiDependencies.jsx ``` --- ## SHARED / DAILY-METRICS ### dailyDashboardDayRollover → rolloverDayAtMidnight ``` BEFORE: src/shared/daily-metrics/dailyDashboardDayRollover.js AFTER: src/shared/daily-metrics/rolloverDayAtMidnight.js ``` ### dailyMetricsService → saveDailyMetricsToFirestore ``` BEFORE: src/shared/daily-metrics/dailyMetricsService.js AFTER: src/shared/daily-metrics/saveDailyMetricsToFirestore.js ``` ### latestLoggedWeight → getLatestWeight ``` BEFORE: src/shared/daily-metrics/latestLoggedWeight.js AFTER: src/shared/daily-metrics/getLatestWeight.js ``` --- ## SHARED / FIRESTORE ### storage → storageHelpers ``` BEFORE: src/shared/firestore/storage.js AFTER: src/shared/firestore/storageHelpers.js ``` --- ## SHARED / FITNESS-CALCULATIONS ### calculations → calculateFitnessMetrics ``` BEFORE: src/shared/fitness-calculations/calculations.js AFTER: src/shared/fitness-calculations/calculateFitnessMetrics.js ``` --- ## SHARED / MARKETPLACE ### trainerMarketplaceSync → syncTrainerMarketplaceProfile ``` BEFORE: src/shared/marketplace/trainerMarketplaceSync.js AFTER: src/shared/marketplace/syncTrainerMarketplaceProfile.js ``` --- ## SHARED / NOTES-FILES ### notesAndFilesService → manageNotesAndFiles ``` BEFORE: src/shared/notes-files/notesAndFilesService.js AFTER: src/shared/notes-files/manageNotesAndFiles.js ``` --- ## SHARED / NOTIFICATIONS ### notificationsService → manageNotifications ``` BEFORE: src/shared/notifications/notificationsService.js AFTER: src/shared/notifications/manageNotifications.js ``` ### pushCopy → pushNotificationText ``` BEFORE: src/shared/notifications/pushCopy.js AFTER: src/shared/notifications/pushNotificationText.js ``` --- ## SHARED / TRAINER-LOCATION ### trainerLocationService → manageTrainerLocation ``` BEFORE: src/shared/trainer-location/trainerLocationService.js AFTER: src/shared/trainer-location/manageTrainerLocation.js ``` --- ## SHARED / UTILS ### fileFormatting → formatFileSize ``` BEFORE: src/shared/utils/fileFormatting.js AFTER: src/shared/utils/formatFileSize.js ``` ### firestoreSanitize → sanitizeForFirestore ``` BEFORE: src/shared/utils/firestoreSanitize.js AFTER: src/shared/utils/sanitizeForFirestore.js ``` ### heightFeetInches → convertHeightUnits ``` BEFORE: src/shared/utils/heightFeetInches.js AFTER: src/shared/utils/convertHeightUnits.js ``` ### localDay → getLocalDay ``` BEFORE: src/shared/utils/localDay.js AFTER: src/shared/utils/getLocalDay.js ``` ### notesFileView → getFileViewType ``` BEFORE: src/shared/utils/notesFileView.js AFTER: src/shared/utils/getFileViewType.js ``` ### trainerProfileMedia → getTrainerProfileMedia ``` BEFORE: src/shared/utils/trainerProfileMedia.js AFTER: src/shared/utils/getTrainerProfileMedia.js ``` --- ## SHARED / WORKOUT-PROFILE ### profileCardVisibility → shouldShowProfileCard ``` BEFORE: src/shared/workout-profile/profileCardVisibility.js AFTER: src/shared/workout-profile/shouldShowProfileCard.js ``` --- ## TRAINER / HOME (CRITICAL - was ""dashboard"") ### TrainerDashboardContent → TrainerHomeScreen ``` BEFORE: src/trainer/dashboard/TrainerDashboardContent.jsx AFTER: src/trainer/home/TrainerHomeScreen.jsx ``` ### trainerDashboardUi → TrainerHomeUIComponents ``` BEFORE: src/trainer/dashboard/trainerDashboardUi.jsx AFTER: src/trainer/home/TrainerHomeUIComponents.jsx ``` ### TrainerMarketplaceModal (move to home folder) ``` BEFORE: src/trainer/dashboard/TrainerMarketplaceModal.js AFTER: src/trainer/home/TrainerMarketplaceModal.js ``` --- ## TRAINER / CLIENT-REQUESTS ### trainerPendingRequestsService → loadPendingClientRequests ``` BEFORE: src/trainer/client-requests/trainerPendingRequestsService.js AFTER: src/trainer/client-requests/loadPendingClientRequests.js ``` --- ## TRAINER / CLIENTS-LIST ### clientCRMService → loadTrainerClientRoster ``` BEFORE: src/trainer/clients-list/clientCRMService.js AFTER: src/trainer/clients-list/loadTrainerClientRoster.js ``` --- ## TRAINER / CRM ### resolveLinkedTrainerClients → getLinkedClients ``` BEFORE: src/trainer/crm/resolveLinkedTrainerClients.js AFTER: src/trainer/crm/getLinkedClients.js ``` ### trainerClientDisplayName → formatClientName ``` BEFORE: src/trainer/crm/trainerClientDisplayName.js AFTER: src/trainer/crm/formatClientName.js ``` ### trainerClientFirestorePaths → getClientFirestorePath ``` BEFORE: src/trainer/crm/trainerClientFirestorePaths.js AFTER: src/trainer/crm/getClientFirestorePath.js ``` ### trainerFirestoreErrors → filterIgnoreableErrors ``` BEFORE: src/trainer/crm/trainerFirestoreErrors.js AFTER: src/trainer/crm/filterIgnoreableErrors.js ``` --- ## TRAINER / NAVIGATION ### trainerOverlayScreens → TrainerStackScreens ``` BEFORE: src/trainer/navigation/trainerOverlayScreens.jsx AFTER: src/trainer/navigation/TrainerStackScreens.jsx ``` --- ## TRAINER / SESSIONS ### use-sessions → useSessionData ``` BEFORE: src/trainer/sessions/use-sessions.js AFTER: src/trainer/sessions/useSessionData.js ``` --- ## TRAINER / WORKOUT-PLANS ### manualExerciseLibrarySeed → sampleExercisesForBuilder ``` BEFORE: src/trainer/workout-plans/manualExerciseLibrarySeed.js AFTER: src/trainer/workout-plans/sampleExercisesForBuilder.js ``` ### manualWorkoutPlanService → saveManualWorkoutPlan ``` BEFORE: src/trainer/workout-plans/manualWorkoutPlanService.js AFTER: src/trainer/workout-plans/saveManualWorkoutPlan.js ``` --- ## UTILS ### dataCacheCleanup → clearDataOnLogout ``` BEFORE: src/utils/dataCacheCleanup.js AFTER: src/utils/clearDataOnLogout.js ``` ### errorSyncService → syncErrorsToServer ``` BEFORE: src/utils/errorSyncService.js AFTER: src/utils/syncErrorsToServer.js ``` ### logError → logErrorLocally ``` BEFORE: src/utils/logError.js AFTER: src/utils/logErrorLocally.js ``` --- ## WORKOUTS / ACTIVE-WORKOUT ### EditModalForm_RN → EditWorkoutModal ``` BEFORE: src/workouts/active-workout/EditModalForm_RN.jsx AFTER: src/workouts/active-workout/EditWorkoutModal.jsx ``` ### workout → ActiveWorkoutScreen ``` BEFORE: src/workouts/active-workout/workout.js AFTER: src/workouts/active-workout/ActiveWorkoutScreen.js ``` ### workoutService → saveActiveWorkout ``` BEFORE: src/workouts/active-workout/workoutService.js AFTER: src/workouts/active-workout/saveActiveWorkout.js ``` --- ## WORKOUTS / EXERCISE-LIBRARY ### clientWorkoutPlansLibrary → getAvailableWorkoutPlans ``` BEFORE: src/workouts/exercise-library/clientWorkoutPlansLibrary.js AFTER: src/workouts/exercise-library/getAvailableWorkoutPlans.js ``` --- ## WORKOUTS / PLAN-BUILDER ### workoutPlanBuilderFieldEditBody → editWorkoutPlanField ``` BEFORE: src/workouts/plan-builder/workoutPlanBuilderFieldEditBody.js AFTER: src/workouts/plan-builder/editWorkoutPlanField.js ``` --- ## WORKOUTS / PLAN-GENERATOR ### workoutGenerationUsage → trackWorkoutGenerationUsage ``` BEFORE: src/workouts/plan-generator/workoutGenerationUsage.js AFTER: src/workouts/plan-generator/trackWorkoutGenerationUsage.js ``` ### workoutOnboardingFormConfig → workoutGenerationFormConfig ``` BEFORE: src/workouts/plan-generator/workoutOnboardingFormConfig.js AFTER: src/workouts/plan-generator/workoutGenerationFormConfig.js ``` ### workoutOnboardingPayload → buildWorkoutGenerationPayload ``` BEFORE: src/workouts/plan-generator/workoutOnboardingPayload.js AFTER: src/workouts/plan-generator/buildWorkoutGenerationPayload.js ``` ### workoutPlanApi → requestWorkoutPlan ``` BEFORE: src/workouts/plan-generator/workoutPlanApi.js AFTER: src/workouts/plan-generator/requestWorkoutPlan.js ``` ### workoutPlanGenerationSession → trackWorkoutGenerationSession ``` BEFORE: src/workouts/plan-generator/workoutPlanGenerationSession.js AFTER: src/workouts/plan-generator/trackWorkoutGenerationSession.js ``` ### workoutPlanParsing → parseGeneratedPlan ``` BEFORE: src/workouts/plan-generator/workoutPlanParsing.js AFTER: src/workouts/plan-generator/parseGeneratedPlan.js ``` --- ## WORKOUTS / PLAN-VIEWER ### workoutPlanPdfService → generateWorkoutPlanPDF ``` BEFORE: src/workouts/plan-viewer/workoutPlanPdfService.js AFTER: src/workouts/plan-viewer/generateWorkoutPlanPDF.js ``` ### workoutPlanUiComponents → WorkoutPlanUIComponents ``` BEFORE: src/workouts/plan-viewer/workoutPlanUiComponents.jsx AFTER: src/workouts/plan-viewer/WorkoutPlanUIComponents.jsx ``` --- ## LIB ### sessions → sessionHelpers ``` BEFORE: src/lib/sessions.js AFTER: src/lib/sessionHelpers.js ``` --- ## DONE **Total renames: ~180 files** **Keep as-is: ~230 files (already clear)** Pick ONE folder. Rename all files in that folder. Test with `npm test`. Next day, do next folder."
